user_id,destination_id,user_age_group,user_primary_style,user_group_type,user_budget,user_climate_pref,user_safety_importance,user_popularity_pref,user_preferred_month,dest_city,dest_country,dest_continent,dest_cost,dest_climate,dest_popularity,dest_safety,user_likes_adventure,user_likes_beach,user_likes_culture,user_likes_food,user_likes_nature,user_likes_nightlife,user_likes_relaxation,dest_has_adventure,dest_has_beach,dest_has_culture,dest_has_food,dest_has_nature,dest_has_nightlife,dest_has_relaxation,compatibility_score,label
84,87,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Melbourne,Australia,Oceania,1900,mild,8,9,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.576,1
84,6,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Prague,Czech Republic,Europe,900,mild,8,8,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.847,1
84,52,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Porto,Portugal,Europe,950,mild,8,8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.813,1
84,58,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Los Angeles,USA,North America,1900,warm,9,7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.404,0
84,28,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Lisbon,Portugal,Europe,1000,warm,8,8,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0.846,1
84,80,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,La Paz,Bolivia,South America,750,cool,6,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0.784,1
84,44,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,London,England,Europe,1900,cool,9,8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.662,0
84,55,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Nice,France,Europe,1400,warm,7,8,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.89,1
84,93,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Krabi,Thailand,Asia,900,tropical,8,7,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.57,1
84,19,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Rio de Janeiro,Brazil,South America,1100,tropical,8,5,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.655,1
84,67,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Washington DC,USA,North America,1650,mild,8,7,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.691,1
84,85,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Johannesburg,South Africa,Africa,1050,mild,7,6,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.673,1
84,38,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Delhi,India,Asia,900,hot,8,6,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.638,0
84,1,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Reykjavik,Iceland,Europe,2000,cold,7,9,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.338,0
84,51,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Seville,Spain,Europe,1050,hot,8,8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.799,1
84,22,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Cape Town,South Africa,Africa,1100,mild,8,6,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.507,0
84,49,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Helsinki,Finland,Europe,1500,cool,6,9,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0.754,1
84,73,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Lima,Peru,South America,1000,mild,7,6,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.687,1
84,0,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Paris,France,Europe,1500,mild,9,8,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.844,1
84,12,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Bali,Indonesia,Asia,900,tropical,9,7,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.842,1
84,27,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Queenstown,New Zealand,Oceania,1900,cool,7,9,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.354,0
84,50,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Krakow,Poland,Europe,850,mild,7,9,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.817,1
84,42,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Berlin,Germany,Europe,1200,mild,8,9,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.871,1
84,83,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Casablanca,Morocco,Africa,950,mild,6,7,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.821,1
84,11,26-35,culture,family,medium,any,0.8187095622770109,0.7588209728890565,May,Bangkok,Thailand,Asia,800,tropical,9,7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.542,1
85,25,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Sydney,Australia,Oceania,2000,mild,8,9,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0.255,0
85,62,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Boston,USA,North America,1700,mild,7,8,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.112,0
85,64,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Portland,USA,North America,1550,mild,7,8,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0.12,0
85,53,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Dublin,Ireland,Europe,1400,cool,7,9,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.198,0
85,101,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Sardinia,Italy,Europe,1350,warm,7,8,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0.113,0
85,65,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Austin,USA,North America,1400,warm,8,7,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0.177,0
85,82,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Zanzibar,Tanzania,Africa,1100,tropical,7,7,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0.555,0
85,37,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Mumbai,India,Asia,950,tropical,7,6,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0.632,1
85,69,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Mexico City,Mexico,North America,950,mild,8,6,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.459,1
85,85,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Johannesburg,South Africa,Africa,1050,mild,7,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.338,0
85,24,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Cairo,Egypt,Africa,800,hot,7,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.474,1
85,54,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Brussels,Belgium,Europe,1250,cool,7,9,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.192,0
85,10,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Tokyo,Japan,Asia,1800,mild,9,9,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.262,0
85,16,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Kathmandu,Nepal,Asia,700,mild,6,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.416,0
85,21,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Vancouver,Canada,North America,1800,mild,7,9,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.092,0
85,86,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Victoria Falls,Zimbabwe,Africa,1150,tropical,7,6,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.325,0
85,87,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Melbourne,Australia,Oceania,1900,mild,8,9,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.202,0
85,79,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Quito,Ecuador,South America,850,mild,7,7,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0.395,0
85,88,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Brisbane,Australia,Oceania,1750,warm,7,9,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0.242,0
85,72,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,San Jose,Costa Rica,Central America,1150,tropical,7,7,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0.505,1
85,33,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Kuala Lumpur,Malaysia,Asia,900,tropical,8,8,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0.511,1
85,46,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Venice,Italy,Europe,1500,warm,9,7,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.142,0
85,1,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Reykjavik,Iceland,Europe,2000,cold,7,9,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.115,0
85,26,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Auckland,New Zealand,Oceania,1800,mild,7,9,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.291,0
85,18,26-35,relaxation,solo,low,tropical,0.5649576746905669,0.4518902461691176,Dec,Cancun,Mexico,North America,1300,tropical,8,6,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0.587,1
86,88,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Brisbane,Australia,Oceania,1750,warm,7,9,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0.964,1
86,27,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.738,1
86,26,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Auckland,New Zealand,Oceania,1800,mild,7,9,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.712,1
86,55,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Nice,France,Europe,1400,warm,7,8,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0.725,1
86,13,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Dubai,UAE,Asia,2000,hot,8,9,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.424,0
86,73,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Lima,Peru,South America,1000,mild,7,6,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.563,1
86,50,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Krakow,Poland,Europe,850,mild,7,9,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.681,0
86,89,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Perth,Australia,Oceania,1850,warm,7,9,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0.672,1
86,10,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Tokyo,Japan,Asia,1800,mild,9,9,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.6,1
86,90,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Wellington,New Zealand,Oceania,1700,cool,6,9,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0.598,0
86,58,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Los Angeles,USA,North America,1900,warm,9,7,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.588,0
86,92,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Phuket,Thailand,Asia,950,tropical,9,7,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0.428,0
86,32,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Hanoi,Vietnam,Asia,700,tropical,8,7,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.591,0
86,44,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,London,England,Europe,1900,cool,9,8,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.678,0
86,52,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Porto,Portugal,Europe,950,mild,8,8,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.717,1
86,61,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Chicago,USA,North America,1500,mild,8,7,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.695,0
86,71,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Playa del Carmen,Mexico,North America,1200,tropical,8,6,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0.431,0
86,81,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Nairobi,Kenya,Africa,1000,mild,7,6,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.878,1
86,5,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Amsterdam,Netherlands,Europe,1400,mild,8,8,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.669,0
86,16,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Kathmandu,Nepal,Asia,700,mild,6,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.605,0
86,57,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,San Francisco,USA,North America,2100,mild,8,8,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0.731,1
86,35,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Chiang Mai,Thailand,Asia,650,tropical,8,8,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0.628,1
86,54,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Brussels,Belgium,Europe,1250,cool,7,9,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.696,0
86,3,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Barcelona,Spain,Europe,1100,warm,9,7,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.649,0
86,91,36-50,adventure,friends,luxury,any,0.5878552974574005,0.5617086197886074,Sep,Fiji,Fiji,Oceania,1650,tropical,8,8,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0.863,1
87,36,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Manila,Philippines,Asia,850,tropical,7,6,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.424,1
87,23,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Marrakech,Morocco,Africa,900,hot,7,7,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.421,0
87,37,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Mumbai,India,Asia,950,tropical,7,6,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.411,1
87,20,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Buenos Aires,Argentina,South America,1000,mild,7,6,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.472,0
87,38,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Delhi,India,Asia,900,hot,8,6,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.354,0
87,52,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Porto,Portugal,Europe,950,mild,8,8,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.571,0
87,102,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Kanazawa,Japan,Asia,1400,mild,7,9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.336,0
87,61,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Chicago,USA,North America,1500,mild,8,7,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.375,0
87,27,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.498,0
87,51,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Seville,Spain,Europe,1050,hot,8,8,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.311,0
87,68,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,San Diego,USA,North America,1750,warm,8,8,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0.294,0
87,71,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Playa del Carmen,Mexico,North America,1200,tropical,8,6,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0.274,0
87,14,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Seoul,South Korea,Asia,1200,mild,8,8,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.356,0
87,77,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Cartagena,Colombia,South America,1050,tropical,8,6,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0.326,0
87,83,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Casablanca,Morocco,Africa,950,mild,6,7,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.482,1
87,47,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Stockholm,Sweden,Europe,1600,cool,7,9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.392,0
87,64,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Portland,USA,North America,1550,mild,7,8,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0.286,0
87,56,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Zurich,Switzerland,Europe,2100,mild,7,9,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0.323,0
87,29,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Budapest,Hungary,Europe,800,mild,8,8,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.55,1
87,70,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Tulum,Mexico,North America,1400,tropical,8,6,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.134,0
87,58,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Los Angeles,USA,North America,1900,warm,9,7,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0.393,0
87,53,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Dublin,Ireland,Europe,1400,cool,7,9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.399,0
87,63,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Seattle,USA,North America,1650,cool,7,8,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0.298,0
87,67,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Washington DC,USA,North America,1650,mild,8,7,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.183,0
87,54,18-25,adventure,friends,low,cold,0.7487619454189343,0.7744594292254454,Jun,Brussels,Belgium,Europe,1250,cool,7,9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.451,0
88,27,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.594,0
88,45,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Florence,Italy,Europe,1300,warm,9,8,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.711,1
88,47,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Stockholm,Sweden,Europe,1600,cool,7,9,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.619,0
88,91,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Fiji,Fiji,Oceania,1650,tropical,8,8,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0.703,1
88,37,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Mumbai,India,Asia,950,tropical,7,6,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.847,1
88,94,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Siem Reap,Cambodia,Asia,700,tropical,8,7,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.895,1
88,3,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Barcelona,Spain,Europe,1100,warm,9,7,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0.683,1
88,41,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Madrid,Spain,Europe,1100,warm,8,8,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.741,1
88,53,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Dublin,Ireland,Europe,1400,cool,7,9,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.701,1
88,9,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Edinburgh,Scotland,Europe,1300,cool,7,9,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.529,1
88,57,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,San Francisco,USA,North America,2100,mild,8,8,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0.674,1
88,69,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Mexico City,Mexico,North America,950,mild,8,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.829,1
88,35,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Chiang Mai,Thailand,Asia,650,tropical,8,8,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0.815,1
88,61,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Chicago,USA,North America,1500,mild,8,7,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.664,0
88,26,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Auckland,New Zealand,Oceania,1800,mild,7,9,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.647,0
88,52,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Porto,Portugal,Europe,950,mild,8,8,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.634,0
88,38,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Delhi,India,Asia,900,hot,8,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.791,1
88,83,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Casablanca,Morocco,Africa,950,mild,6,7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.743,1
88,59,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Las Vegas,USA,North America,1300,hot,9,7,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0.784,1
88,5,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Amsterdam,Netherlands,Europe,1400,mild,8,8,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.516,0
88,79,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Quito,Ecuador,South America,850,mild,7,7,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0.706,1
88,66,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Nashville,USA,North America,1350,mild,8,7,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.764,1
88,93,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Krabi,Thailand,Asia,900,tropical,8,7,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0.622,1
88,39,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Istanbul,Turkey,Europe,950,mild,9,7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.711,1
88,29,26-35,food,family,luxury,any,0.6057563129267999,0.3911804931682129,Nov,Budapest,Hungary,Europe,800,mild,8,8,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.724,1
89,40,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Athens,Greece,Europe,950,warm,8,7,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.544,0
89,95,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Luang Prabang,Laos,Asia,650,tropical,6,8,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0.584,0
89,91,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Fiji,Fiji,Oceania,1650,tropical,8,8,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0.823,1
89,16,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Kathmandu,Nepal,Asia,700,mild,6,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.445,1
89,35,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Chiang Mai,Thailand,Asia,650,tropical,8,8,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0.558,0
89,97,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Colombo,Sri Lanka,Asia,850,tropical,7,7,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.444,1
89,87,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Melbourne,Australia,Oceania,1900,mild,8,9,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.433,0
89,83,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Casablanca,Morocco,Africa,950,mild,6,7,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.526,1
89,53,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Dublin,Ireland,Europe,1400,cool,7,9,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.443,1
89,57,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,San Francisco,USA,North America,2100,mild,8,8,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0.526,1
89,30,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Copenhagen,Denmark,Europe,1800,cool,7,9,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.472,0
89,7,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Santorini,Greece,Europe,1600,warm,8,8,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0.787,1
89,90,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Wellington,New Zealand,Oceania,1700,cool,6,9,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0.414,1
89,63,36-50,beach,friends,high,tropical,0.970598055317894,0.5777492293262781,May,Seattle,USA,North America,1650,cool,7,8,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0.419,0
